H;07536553000102    ;20201006;20230315
V;                  ;74202                                             ;E;7399              ;70000          ;20210602;20210527
V;                  ;74202                                             ;E;11555             ;80000          ;20210602;20210527
V;                  ;74202                                             ;E;8747              ;80000          ;20210602;20210527
V;                  ;74200                                             ;E;2661              ;210000         ;20210602;20210527
V;                  ;204295                                            ;E;5742              ;288000         ;20210602;20210519
V;                  ;204295                                            ;E;14873             ;420000         ;20210602;20210519
V;                  ;204295                                            ;E;6576              ;280000         ;20210602;20210519
V;                  ;204295                                            ;E;5215              ;480000         ;20210602;20210519
V;                  ;204295                                            ;E;2136              ;144000         ;20210602;20210519
V;                  ;204295                                            ;E;24681             ;540000         ;20210602;20210519
V;                  ;204295                                            ;E;4963              ;160000         ;20210602;20210519
V;                  ;204295                                            ;E;7456              ;280000         ;20210602;20210519
V;                  ;204295                                            ;E;24875             ;960000         ;20210602;20210519
V;                  ;204295                                            ;E;40323             ;960000         ;20210602;20210519
V;                  ;204295                                            ;E;6503              ;240000         ;20210602;20210519
V;                  ;204295                                            ;E;7761              ;720000         ;20210602;20210519
V;                  ;204295                                            ;E;16852             ;540000         ;20210602;20210519
V;                  ;204603                                            ;E;86965             ;2940000        ;20210603;20210521
V;                  ;204603                                            ;E;68496             ;4140000        ;20210603;20210521
V;                  ;204603                                            ;E;21129             ;400000         ;20210603;20210521
V;                  ;204603                                            ;E;45470             ;1400000        ;20210603;20210521
V;                  ;204603                                            ;E;7841              ;372000         ;20210603;20210521
V;                  ;204603                                            ;E;669               ;45000          ;20210603;20210521
V;                  ;204603                                            ;E;32834             ;1110000        ;20210603;20210521
V;                  ;204603                                            ;E;20072             ;380000         ;20210603;20210521
V;07954091000496    ;105339                                            ;E;42654             ;2292000        ;20210604;20210525
V;07954091000496    ;252699                                            ;E;3981              ;40000          ;20210604;20210527
V;07954091000496    ;252699                                            ;E;23354             ;210000         ;20210604;20210527
V;07954091000496    ;252699                                            ;E;5269              ;40000          ;20210604;20210527
V;07954091000496    ;105184                                            ;E;38554             ;320000         ;20210604;20210524
V;07954091000496    ;105342                                            ;E;70792             ;3804000        ;20210604;20210525
V;07954091000496    ;105185                                            ;E;71451             ;4800000        ;20210604;20210524
V;07954091000496    ;105185                                            ;E;11060             ;240000         ;20210604;20210524
V;07954091000496    ;252178                                            ;E;14675             ;160000         ;20210604;20210524
V;                  ;204860                                            ;E;13939             ;480000         ;20210604;20210524
V;                  ;204859                                            ;E;27878             ;960000         ;20210604;20210524
V;07954091000496    ;252541                                            ;E;121810            ;344000         ;20210604;20210526
V;07954091000496    ;252541                                            ;E;8778              ;550000         ;20210604;20210526
V;07954091000496    ;252541                                            ;E;51392             ;84000          ;20210604;20210526
V;07954091000496    ;252541                                            ;E;6768              ;15000          ;20210604;20210526
V;07954091000496    ;252176                                            ;E;18803             ;205000         ;20210604;20210524
V;07954091000496    ;252180                                            ;E;3210              ;150000         ;20210604;20210524
V;07954091000496    ;252024                                            ;E;7978              ;45000          ;20210604;20210521
V;07954091000496    ;252181                                            ;E;522               ;6000           ;20210604;20210524
V;07954091000496    ;252181                                            ;E;25598             ;294000         ;20210604;20210524
V;07954091000496    ;252181                                            ;E;8648              ;204000         ;20210604;20210524
V;07954091000496    ;252181                                            ;E;16494             ;102000         ;20210604;20210524
V;07954091000496    ;252177                                            ;E;22013             ;240000         ;20210604;20210524
V;07954091000496    ;252179                                            ;E;36230             ;395000         ;20210604;20210524
V;07954091000496    ;252023                                            ;E;3760              ;68000          ;20210604;20210521
V;07954091000496    ;252023                                            ;E;428               ;18000          ;20210604;20210521
V;07954091000496    ;252023                                            ;E;490               ;18000          ;20210604;20210521
V;                  ;74199                                             ;E;8347              ;96000          ;20210604;20210527
V;                  ;74199                                             ;E;4235              ;420000         ;20210604;20210527
V;                  ;74199                                             ;E;13034             ;252000         ;20210604;20210527
V;                  ;74199                                             ;E;13881             ;252000         ;20210604;20210527
V;                  ;74199                                             ;E;11164             ;126000         ;20210604;20210527
V;                  ;74199                                             ;E;56438             ;504000         ;20210604;20210527
V;                  ;74199                                             ;E;4275              ;240000         ;20210604;20210527
V;                  ;74199                                             ;E;1069              ;60000          ;20210604;20210527
V;                  ;205155                                            ;E;8728              ;149000         ;20210607;20210526
V;                  ;205155                                            ;E;20183             ;1200000        ;20210607;20210526
V;                  ;205155                                            ;E;8845              ;151000         ;20210607;20210526
V;07954091000496    ;105341                                            ;E;36848             ;1980000        ;20210607;20210525
V;07954091000496    ;105340                                            ;E;28362             ;1524000        ;20210607;20210525
V;                  ;74360                                             ;E;7920              ;400000         ;20210608;20210603
V;                  ;74360                                             ;E;7875              ;420000         ;20210608;20210603
V;                  ;74360                                             ;E;3540              ;20000          ;20210608;20210603
V;                  ;74360                                             ;E;12330             ;300000         ;20210608;20210603
V;                  ;74360                                             ;E;14640             ;400000         ;20210608;20210603
V;                  ;74360                                             ;E;6414              ;300000         ;20210608;20210603
V;                  ;74360                                             ;E;2110              ;40000          ;20210608;20210603
V;                  ;74360                                             ;E;3256              ;18000          ;20210608;20210603
V;                  ;74360                                             ;E;706               ;40000          ;20210608;20210603
V;                  ;74359                                             ;E;3537              ;100000         ;20210608;20210603
V;                  ;74359                                             ;E;1328              ;120000         ;20210608;20210603
V;                  ;74361                                             ;E;1358              ;66000          ;20210608;20210603
V;                  ;74361                                             ;E;370               ;18000          ;20210608;20210603
V;                  ;74361                                             ;E;123               ;6000           ;20210608;20210603
V;                  ;74361                                             ;E;338               ;18000          ;20210608;20210603
V;                  ;74361                                             ;E;391               ;3000           ;20210608;20210603
V;                  ;74361                                             ;E;3798              ;200000         ;20210608;20210603
V;                  ;74361                                             ;E;5645              ;420000         ;20210608;20210603
V;                  ;74361                                             ;E;2012              ;210000         ;20210608;20210603
V;                  ;74361                                             ;E;5522              ;39000          ;20210608;20210603
V;                  ;74361                                             ;E;6043              ;120000         ;20210608;20210603
V;                  ;74361                                             ;E;2468              ;120000         ;20210608;20210603
V;                  ;74361                                             ;E;10153             ;78000          ;20210608;20210603
V;                  ;74361                                             ;E;5148              ;80000          ;20210608;20210603
V;                  ;74361                                             ;E;1609              ;120000         ;20210608;20210603
V;                  ;74361                                             ;E;1842              ;90000          ;20210608;20210603
V;                  ;74361                                             ;E;4388              ;120000         ;20210608;20210603
V;                  ;74361                                             ;E;16568             ;400000         ;20210608;20210603
V;                  ;74361                                             ;E;1418              ;60000          ;20210608;20210603
V;                  ;74361                                             ;E;9371              ;80000          ;20210608;20210603
V;                  ;74361                                             ;E;6005              ;39000          ;20210608;20210603
V;                  ;74361                                             ;E;2201              ;40000          ;20210608;20210603
V;                  ;74361                                             ;E;1419              ;40000          ;20210608;20210603
V;                  ;74361                                             ;E;1506              ;60000          ;20210608;20210603
V;                  ;74361                                             ;E;1028              ;120000         ;20210608;20210603
V;                  ;74361                                             ;E;4686              ;36000          ;20210608;20210603
V;                  ;74361                                             ;E;11942             ;252000         ;20210608;20210603
V;                  ;74361                                             ;E;7520              ;180000         ;20210608;20210603
V;                  ;74361                                             ;E;1735              ;40000          ;20210608;20210603
V;                  ;74361                                             ;E;788               ;42000          ;20210608;20210603
V;                  ;74361                                             ;E;1502              ;40000          ;20210608;20210603
V;07954091000496    ;252186                                            ;E;125080            ;800000         ;20210608;20210524
V;07954091000496    ;252186                                            ;E;46547             ;320000         ;20210608;20210524
V;07954091000496    ;252186                                            ;E;36131             ;99000          ;20210608;20210524
V;                  ;205940                                            ;E;5559              ;336000         ;20210609;20210529
V;                  ;204825                                            ;E;31686             ;4317000        ;20210610;20210524
V;                  ;204825                                            ;E;9317              ;1680000        ;20210610;20210524
V;                  ;204825                                            ;E;36006             ;1008000        ;20210610;20210524
V;                  ;204825                                            ;E;21766             ;300000         ;20210610;20210524
V;                  ;204825                                            ;E;3821              ;240000         ;20210610;20210524
V;                  ;204825                                            ;E;3012              ;240000         ;20210610;20210524
V;                  ;204825                                            ;E;6539              ;48000          ;20210610;20210524
V;                  ;204825                                            ;E;4656              ;300000         ;20210610;20210524
V;                  ;204825                                            ;E;8150              ;743000         ;20210610;20210524
V;                  ;204825                                            ;E;11061             ;640000         ;20210610;20210524
V;                  ;204825                                            ;E;12765             ;720000         ;20210610;20210524
V;                  ;204825                                            ;E;22087             ;720000         ;20210610;20210524
V;                  ;204825                                            ;E;17778             ;960000         ;20210610;20210524
V;                  ;204825                                            ;E;18545             ;720000         ;20210610;20210524
V;                  ;204825                                            ;E;2677              ;175000         ;20210610;20210524
V;                  ;204825                                            ;E;13101             ;480000         ;20210610;20210524
V;                  ;204825                                            ;E;9699              ;480000         ;20210610;20210524
V;                  ;204825                                            ;E;8191              ;280000         ;20210610;20210524
V;                  ;204825                                            ;E;26215             ;1176000        ;20210610;20210524
V;                  ;204825                                            ;E;10383             ;675000         ;20210610;20210524
V;                  ;204825                                            ;E;2909              ;95000          ;20210610;20210524
V;                  ;204825                                            ;E;6367              ;168000         ;20210610;20210524
V;                  ;204825                                            ;E;15992             ;443000         ;20210610;20210524
V;                  ;204825                                            ;E;17266             ;800000         ;20210610;20210524
V;                  ;204825                                            ;E;8802              ;240000         ;20210610;20210524
V;                  ;204825                                            ;E;2445              ;240000         ;20210610;20210524
V;                  ;204825                                            ;E;3862              ;240000         ;20210610;20210524
V;                  ;204825                                            ;E;12146             ;960000         ;20210610;20210524
V;                  ;204825                                            ;E;13403             ;231000         ;20210610;20210524
V;                  ;204825                                            ;E;5571              ;480000         ;20210610;20210524
V;                  ;204825                                            ;E;24063             ;270000         ;20210610;20210524
V;                  ;204825                                            ;E;8558              ;480000         ;20210610;20210524
V;                  ;204825                                            ;E;16779             ;540000         ;20210610;20210524
V;                  ;204825                                            ;E;4476              ;720000         ;20210610;20210524
V;                  ;204825                                            ;E;8863              ;450000         ;20210610;20210524
V;                  ;204825                                            ;E;26471             ;600000         ;20210610;20210524
V;                  ;204825                                            ;E;5222              ;90000          ;20210610;20210524
V;                  ;204825                                            ;E;2263              ;39000          ;20210610;20210524
V;                  ;204825                                            ;E;22                ;3000           ;20210610;20210524
V;                  ;204825                                            ;E;2235              ;73000          ;20210610;20210524
V;                  ;204825                                            ;E;3368              ;307000         ;20210610;20210524
V;                  ;204825                                            ;E;3502              ;97000          ;20210610;20210524
V;                  ;74469                                             ;E;7346              ;630000         ;20210614;20210608
V;                  ;74469                                             ;E;1283              ;60000          ;20210614;20210608
V;                  ;74469                                             ;E;5536              ;40000          ;20210614;20210608
V;                  ;74469                                             ;E;1942              ;40000          ;20210614;20210608
V;                  ;74469                                             ;E;1795              ;120000         ;20210614;20210608
V;                  ;74469                                             ;E;2886              ;60000          ;20210614;20210608
V;                  ;74469                                             ;E;5336              ;39000          ;20210614;20210608
V;                  ;74469                                             ;E;12692             ;210000         ;20210614;20210608
V;                  ;74469                                             ;E;2512              ;20000          ;20210614;20210608
V;                  ;74469                                             ;E;584               ;30000          ;20210614;20210608
V;                  ;74469                                             ;E;2303              ;60000          ;20210614;20210608
V;                  ;74469                                             ;E;1657              ;40000          ;20210614;20210608
V;                  ;74469                                             ;E;2449              ;210000         ;20210614;20210608
V;                  ;74469                                             ;E;1412              ;80000          ;20210614;20210608
V;                  ;74469                                             ;E;1633              ;30000          ;20210614;20210608
V;                  ;74469                                             ;E;962               ;60000          ;20210614;20210608
V;                  ;74469                                             ;E;2343              ;20000          ;20210614;20210608
V;                  ;74469                                             ;E;1802              ;48000          ;20210614;20210608
V;                  ;74469                                             ;E;2077              ;60000          ;20210614;20210608
V;                  ;74469                                             ;E;591               ;60000          ;20210614;20210608
V;                  ;74469                                             ;E;3003              ;80000          ;20210614;20210608
V;                  ;74469                                             ;E;1472              ;60000          ;20210614;20210608
V;                  ;74469                                             ;E;1916              ;40000          ;20210614;20210608
V;                  ;74469                                             ;E;2480              ;20000          ;20210614;20210608
V;                  ;74469                                             ;E;2261              ;40000          ;20210614;20210608
V;                  ;74469                                             ;E;3022              ;90000          ;20210614;20210608
V;                  ;74469                                             ;E;3511              ;80000          ;20210614;20210608
V;                  ;74469                                             ;E;15471             ;140000         ;20210614;20210608
V;                  ;74469                                             ;E;1626              ;40000          ;20210614;20210608
V;                  ;74469                                             ;E;2261              ;40000          ;20210614;20210608
V;                  ;74469                                             ;E;2650              ;20000          ;20210614;20210608
V;                  ;74469                                             ;E;1633              ;30000          ;20210614;20210608
V;                  ;74469                                             ;E;1201              ;32000          ;20210614;20210608
V;                  ;74468                                             ;E;9509              ;78000          ;20210614;20210608
V;                  ;74468                                             ;E;4150              ;420000         ;20210614;20210608
V;                  ;74468                                             ;E;2822              ;210000         ;20210614;20210608
V;                  ;74468                                             ;E;1274              ;9000           ;20210614;20210608
V;                  ;74468                                             ;E;11073             ;80000          ;20210614;20210608
V;                  ;74468                                             ;E;6349              ;63000          ;20210614;20210608
V;                  ;74468                                             ;E;14386             ;120000         ;20210614;20210608
V;                  ;74468                                             ;E;1953              ;15000          ;20210614;20210608
V;                  ;74468                                             ;E;11942             ;252000         ;20210614;20210608
V;                  ;74468                                             ;E;4536              ;40000          ;20210614;20210608
V;                  ;74468                                             ;E;1670              ;20000          ;20210614;20210608
V;                  ;74468                                             ;E;2303              ;60000          ;20210614;20210608
V;                  ;74468                                             ;E;1898              ;40000          ;20210614;20210608
V;                  ;74468                                             ;E;4133              ;35000          ;20210614;20210608
V;                  ;74468                                             ;E;2552              ;35000          ;20210614;20210608
V;                  ;74468                                             ;E;849               ;6000           ;20210614;20210608
V;                  ;207246                                            ;E;3654              ;144000         ;20210614;20210602
V;                  ;206798                                            ;E;5681              ;525000         ;20210614;20210601
V;07954091000496    ;105958                                            ;E;1161              ;78000          ;20210617;20210607
V;07954091000496    ;105958                                            ;E;92                ;10000          ;20210617;20210607
V;07954091000496    ;105958                                            ;E;3594              ;78000          ;20210617;20210607
V;07954091000496    ;105988                                            ;E;268               ;18000          ;20210617;20210608
V;07954091000496    ;105988                                            ;E;829               ;18000          ;20210617;20210608
V;07954091000496    ;213124                                            ;E;1201              ;10000          ;20210617;20210521
V;07954091000496    ;213184                                            ;E;7446              ;62000          ;20210617;20210524
V;07954091000496    ;213125                                            ;E;1813              ;8000           ;20210617;20210521
V;07954091000496    ;213126                                            ;E;5440              ;24000          ;20210617;20210521
V;07954091000496    ;253479                                            ;E;30591             ;50000          ;20210618;20210607
V;07954091000496    ;254351                                            ;E;901               ;10000          ;20210618;20210610
V;07954091000496    ;253478                                            ;E;10401             ;17000          ;20210618;20210607
V;07954091000496    ;253477                                            ;E;7954              ;13000          ;20210618;20210607
V;07954091000496    ;254349                                            ;E;4503              ;50000          ;20210618;20210610
V;07954091000496    ;254347                                            ;E;4896              ;30000          ;20210618;20210610
V;07954091000496    ;254358                                            ;E;4896              ;30000          ;20210618;20210610
V;07954091000496    ;254350                                            ;E;18013             ;200000         ;20210618;20210610
V;07954091000496    ;106559                                            ;E;3927              ;200000         ;20210618;20210614
V;07954091000496    ;106560                                            ;E;2454              ;125000         ;20210618;20210614
V;07954091000496    ;105228                                            ;E;15707             ;800000         ;20210619;20210524
V;07954091000496    ;105227                                            ;E;2454              ;125000         ;20210619;20210524
V;07954091000496    ;105227                                            ;E;314               ;16000          ;20210619;20210524
V;07954091000496    ;213286                                            ;E;69840             ;200000         ;20210619;20210525
V;07954091000496    ;105415                                            ;E;6381              ;325000         ;20210619;20210526
V;07954091000496    ;105416                                            ;E;6558              ;334000         ;20210619;20210526
V;07954091000496    ;105989                                            ;E;357               ;24000          ;20210621;20210608
V;07954091000496    ;105989                                            ;E;1106              ;24000          ;20210621;20210608
V;07954091000496    ;11596                                             ;E;1045              ;12000          ;20210621;20210615
V;07954091000496    ;11596                                             ;E;63249             ;166000         ;20210621;20210615
V;07954091000496    ;11596                                             ;E;2911              ;18000          ;20210621;20210615
V;07954091000496    ;11596                                             ;E;31922             ;48000          ;20210621;20210615
V;07954091000496    ;11596                                             ;E;3398              ;54000          ;20210621;20210615
V;07954091000496    ;105959                                            ;E;17724             ;8000           ;20210621;20210607
V;07954091000496    ;11595                                             ;E;2612              ;30000          ;20210621;20210615
V;07954091000496    ;11595                                             ;E;145550            ;382000         ;20210621;20210615
V;07954091000496    ;11595                                             ;E;12613             ;78000          ;20210621;20210615
V;07954091000496    ;11595                                             ;E;126357            ;190000         ;20210621;20210615
V;07954091000496    ;11595                                             ;E;12458             ;198000         ;20210621;20210615
V;07954091000496    ;11595                                             ;E;63249             ;166000         ;20210621;20210615
V;07954091000496    ;11602                                             ;E;2870              ;270000         ;20210621;20210616
V;07954091000496    ;11594                                             ;E;522               ;6000           ;20210621;20210615
V;07954091000496    ;11594                                             ;E;63249             ;166000         ;20210621;20210615
V;07954091000496    ;11594                                             ;E;3881              ;24000          ;20210621;20210615
V;07954091000496    ;11594                                             ;E;41232             ;62000          ;20210621;20210615
V;07954091000496    ;11594                                             ;E;3775              ;60000          ;20210621;20210615
V;07954091000496    ;11594                                             ;E;7620              ;20000          ;20210621;20210615
V;07954091000496    ;11600                                             ;E;2232              ;210000         ;20210621;20210616
V;07954091000496    ;11601                                             ;E;7973              ;750000         ;20210621;20210616
V;07954091000496    ;214509                                            ;E;549400            ;1277000        ;20210623;20210615
V;07954091000496    ;214509                                            ;E;91977             ;300000         ;20210623;20210615
V;07954091000496    ;214509                                            ;E;177787            ;337000         ;20210623;20210615
V;07954091000496    ;214509                                            ;E;118062            ;794000         ;20210623;20210615
V;07954091000496    ;214509                                            ;E;5979              ;50000          ;20210623;20210615
V;07954091000496    ;214509                                            ;E;134602            ;1000000        ;20210623;20210615
V;07954091000496    ;214509                                            ;E;40773             ;80000          ;20210623;20210615
V;07954091000496    ;214509                                            ;E;138963            ;323000         ;20210623;20210615
V;07954091000496    ;214693                                            ;E;44348             ;127000         ;20210623;20210616
V;07954091000496    ;106561                                            ;E;5399              ;275000         ;20210623;20210614
V;07954091000496    ;214692                                            ;E;8032              ;23000          ;20210623;20210616
V;07954091000496    ;214692                                            ;E;349               ;1000           ;20210623;20210616
V;07954091000496    ;11598                                             ;E;30957             ;198000         ;20210623;20210615
V;07954091000496    ;11598                                             ;E;76486             ;216000         ;20210623;20210615
V;07954091000496    ;11598                                             ;E;4003              ;144000         ;20210623;20210615
V;07954091000496    ;11598                                             ;E;29819             ;205000         ;20210623;20210615
V;07954091000496    ;11598                                             ;E;22156             ;90000          ;20210623;20210615
V;07954091000496    ;11598                                             ;E;5866              ;13000          ;20210623;20210615
V;07954091000496    ;254344                                            ;E;2232              ;210000         ;20210623;20210610
V;07954091000496    ;11597                                             ;E;9381              ;60000          ;20210623;20210615
V;07954091000496    ;11597                                             ;E;22662             ;64000          ;20210623;20210615
V;07954091000496    ;11597                                             ;E;1334              ;48000          ;20210623;20210615
V;07954091000496    ;11597                                             ;E;9455              ;65000          ;20210623;20210615
V;07954091000496    ;11597                                             ;E;7385              ;30000          ;20210623;20210615
V;07954091000496    ;11597                                             ;E;1805              ;4000           ;20210623;20210615
V;07954091000496    ;11599                                             ;E;7818              ;50000          ;20210623;20210615
V;07954091000496    ;11599                                             ;E;19830             ;56000          ;20210623;20210615
V;07954091000496    ;11599                                             ;E;1334              ;48000          ;20210623;20210615
V;07954091000496    ;11599                                             ;E;7273              ;50000          ;20210623;20210615
V;07954091000496    ;11599                                             ;E;5908              ;24000          ;20210623;20210615
V;07954091000496    ;11599                                             ;E;1354              ;3000           ;20210623;20210615
V;07954091000496    ;254346                                            ;E;2870              ;270000         ;20210623;20210610
V;07954091000496    ;254345                                            ;E;7973              ;750000         ;20210623;20210610
V;                  ;74711                                             ;E;431               ;3000           ;20210623;20210617
V;                  ;74711                                             ;E;144               ;1000           ;20210623;20210617
V;                  ;74711                                             ;E;106               ;1000           ;20210623;20210617
V;                  ;74711                                             ;E;6329              ;63000          ;20210623;20210617
V;                  ;74711                                             ;E;12010             ;78000          ;20210623;20210617
V;                  ;74711                                             ;E;2007              ;19000          ;20210623;20210617
V;                  ;74711                                             ;E;1428              ;9000           ;20210623;20210617
V;                  ;74711                                             ;E;4231              ;70000          ;20210623;20210617
V;                  ;74711                                             ;E;3540              ;20000          ;20210623;20210617
V;                  ;74711                                             ;E;2574              ;18000          ;20210623;20210617
V;                  ;74711                                             ;E;4465              ;39000          ;20210623;20210617
V;                  ;74711                                             ;E;3270              ;35000          ;20210623;20210617
V;                  ;74711                                             ;E;2516              ;60000          ;20210623;20210617
V;                  ;74711                                             ;E;3252              ;80000          ;20210623;20210617
V;                  ;74711                                             ;E;4505              ;120000         ;20210623;20210617
V;                  ;74711                                             ;E;2874              ;20000          ;20210623;20210617
V;                  ;74711                                             ;E;1946              ;20000          ;20210623;20210617
V;                  ;74711                                             ;E;2299              ;16000          ;20210623;20210617
V;                  ;74711                                             ;E;10246             ;105000         ;20210623;20210617
V;                  ;74711                                             ;E;2552              ;20000          ;20210623;20210617
V;                  ;74711                                             ;E;4364              ;35000          ;20210623;20210617
V;                  ;74711                                             ;E;2959              ;18000          ;20210623;20210617
V;                  ;74711                                             ;E;1355              ;9000           ;20210623;20210617
V;                  ;74711                                             ;E;10600             ;80000          ;20210623;20210617
V;                  ;74711                                             ;E;2869              ;35000          ;20210623;20210617
V;                  ;74711                                             ;E;6831              ;70000          ;20210623;20210617
V;                  ;74711                                             ;E;1771              ;15000          ;20210623;20210617
V;                  ;74711                                             ;E;5104              ;40000          ;20210623;20210617
V;                  ;74711                                             ;E;5401              ;40000          ;20210623;20210617
V;07954091000496    ;214763                                            ;E;695800            ;1400000        ;20210623;20210617
V;07954091000496    ;254866                                            ;E;1510              ;96000          ;20210624;20210615
V;07954091000496    ;254668                                            ;E;4896              ;30000          ;20210624;20210614
V;07954091000496    ;254864                                            ;E;4153              ;264000         ;20210624;20210615
V;                  ;74712                                             ;E;4686              ;40000          ;20210624;20210617
V;                  ;208328                                            ;E;12318             ;560000         ;20210624;20210614
V;                  ;209967                                            ;E;7030              ;120000         ;20210624;20210623
V;                  ;209967                                            ;E;8966              ;120000         ;20210624;20210623
V;                  ;209967                                            ;E;2871              ;144000         ;20210624;20210623
V;                  ;209967                                            ;E;14873             ;420000         ;20210624;20210623
V;                  ;209967                                            ;E;14467             ;816000         ;20210624;20210623
